"taskID","userID","provenance","title","imageTitle","objectNumber","negativeNumber","distribution","otherNotes","comments","imageURL","inputBy"
39838,1012,"E.13.2.Q. Level I","Part of a carnelian ring","AW.OC.48-49.0780","780","","","AW/48-49","","https://www.flickr.com/photos/25459876@N04/17929638960","A Paull; Jenell Diegor; Denis Antoine"
39838,1013,"E.13.2.P Level I","Part of Carnelian Ring","AW.OC.48-49.0780","780","","","","","https://www.flickr.com/photos/25459876@N04/17929638960","A Paull; Jenell Diegor; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
39839,580,"E.12.6. K (Level II)","Steatite Scarab","AW.OC.48-49.0781","781","","","H/55/13 15","","https://www.flickr.com/photos/25459876@N04/17929435448","A Paull; Jenell Diegor; Denis Antoine"
39839,1012,"E.12.6.K. Level II.","Steatite Scarab","AW.OC.48-49.0781","781","","","AW/48-49. Double.","","https://www.flickr.com/photos/25459876@N04/17929435448","A Paull; Jenell Diegor; Denis Antoine"
39839,1013,"E.12.6.R Level II","Steatite Scarab","AW.OC.48-49.0781","781","","","","","https://www.flickr.com/photos/25459876@N04/17929435448","A Paull; Jenell Diegor; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
39840,580,"Town X.","Steatite Scarab","AW.OC.48-49.0782","782","","","H/55/13 15[;]B","","https://www.flickr.com/photos/25459876@N04/18117355515","A Paull; Jenell Diegor; Denis Antoine"
39840,1012,"Town X","Steatite Scarab","AW.OC.48-49.0782","782","","Birmingham","AW/48-49. Double.","","https://www.flickr.com/photos/25459876@N04/18117355515","A Paull; Jenell Diegor; Denis Antoine"
39840,1013,"","Steatite Scarab","AW.OC.48-49.0782","782","","","Town X","","https://www.flickr.com/photos/25459876@N04/18117355515","A Paull; Jenell Diegor; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
39841,580,"E.12.6.K. (Lev. I)","Steatite Scarab","AW.OC.48-49.0783","783","","","H/55-13 15.[;]B","","https://www.flickr.com/photos/25459876@N04/17494735804","A Paull; Jenell Diegor; Denis Antoine"
39841,1012,"E.12.6.K. Level.I.","Steatite Scarab","AW.OC.48-49.0783","783","","Birmingham","Double. AW/48-49.","","https://www.flickr.com/photos/25459876@N04/17494735804","A Paull; Jenell Diegor; Denis Antoine"
39841,1013,"E.12.6.K Level I","Steatite Scarab","AW.OC.48-49.0783","783","","","","","https://www.flickr.com/photos/25459876@N04/17494735804","A Paull; Jenell Diegor; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
39842,580,"E.13.2.Z. (A.I.)","Faience Scarab","AW.OC.48-49.0784","784","","","A/55/13 15[;]B","","https://www.flickr.com/photos/25459876@N04/17929432918","A Paull; Jenell Diegor; Denis Antoine"
39842,1012,"E.13.2.Z. (A.I.)","Faience Scarab","AW.OC.48-49.0784","784","","Birmingham","AW/48-49. Twice.","","https://www.flickr.com/photos/25459876@N04/17929432918","A Paull; Jenell Diegor; Denis Antoine"
39842,1013,"E.13.2.Z (A.I.)","Farence Scarab","AW.OC.48-49.0784","784","","","","","https://www.flickr.com/photos/25459876@N04/17929432918","A Paull; Jenell Diegor; Denis Antoine"
